Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
23,F,3,F3,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Predictions for the Ethyl amine - From Alex Cristofaro - 2018-09-13T14_00_50.063786+00_00_LBL,
20,G,3,G3,122,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Predictions for the Ethyl amine - From Alex Cristofaro - 2018-09-13T14_00_50.063786+00_00_LBL,
24,H,3,H3,122,1,,1,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Predictions for the Ethyl amine - From Alex Cristofaro - 2018-09-13T14_00_50.063786+00_00_LBL,
25,A,4,A4,122,1,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
29,B,4,B4,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
26,C,4,C4,122,4,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
30,D,4,D4,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
27,E,4,E4,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
31,F,4,F4,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
28,G,4,G4,122,4,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
32,H,4,H4,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
33,A,5,A5,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
37,B,5,B5,122,4,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
34,C,5,C5,122,4,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
38,D,5,D5,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
35,E,5,E5,122,3,,3,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
39,F,5,F5,122,2,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
36,G,5,G5,122,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
40,H,5,H5,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
41,A,6,A6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
45,B,6,B6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
42,C,6,C6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
46,D,6,D6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
43,E,6,E6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
47,F,6,F6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
44,G,6,G6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
48,H,6,H6,122,2,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs	Ian Pendleton	Reproducing Runs - 1_24 from - 2018-08-21T00_41_41.669916+00_00_LBL,
49,A,7,A7,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
53,B,7,B7,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
50,C,7,C7,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
54,D,7,D7,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
51,E,7,E7,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
55,F,7,F7,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
52,G,7,G7,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
56,H,7,H7,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
57,A,8,A8,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
61,B,8,B8,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
58,C,8,C8,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
62,D,8,D8,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
59,E,8,E8,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
63,F,8,F8,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
60,G,8,G8,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
64,H,8,H8,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
65,A,9,A9,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
69,B,9,B9,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
66,C,9,C9,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
70,D,9,D9,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
67,E,9,E9,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
71,F,9,F9,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
68,G,9,G9,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
72,H,9,H9,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
73,A,10,A10,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
77,B,10,B10,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
74,C,10,C10,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
78,D,10,D10,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
75,E,10,E10,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
79,F,10,F10,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
76,G,10,G10,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
80,H,10,H10,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
81,A,11,A11,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
85,B,11,B11,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
82,C,11,C11,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
86,D,11,D11,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
83,E,11,E11,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
87,F,11,F11,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
84,G,11,G11,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
88,H,11,H11,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
89,A,12,A12,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
93,B,12,B12,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
90,C,12,C12,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
94,D,12,D12,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
91,E,12,E12,122,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
95,F,12,F12,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
92,G,12,G12,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
96,H,12,H12,122,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
