Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
15,F,2,F2,80,3,,4,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
16,H,2,H2,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
17,A,3,A3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
18,C,3,C3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
19,E,3,E3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
20,G,3,G3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
21,B,3,B3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
22,D,3,D3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
23,F,3,F3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
24,H,3,H3,80,3,,2,escalate_ReproducabilityTesting_0,Ian Pendleton,Reproducing_Runs-Temp	Ian Pendleton	Reproducing Runs 1-24 from 2018-08-21T00_41_41.669916+00_00_LBL,
25,A,4,A4,80,1,166,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
26,C,4,C4,80,1,2701,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
27,E,4,E4,80,2,4028,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
28,G,4,G4,80,1,4304,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
29,B,4,B4,80,1,4336,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
30,D,4,D4,80,2,4772,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
31,F,4,F4,80,3,5160,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
32,H,4,H4,80,4,5496,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
33,A,5,A5,80,1,6032,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
34,C,5,C5,80,1,6045,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
35,E,5,E5,80,4,7256,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
36,G,5,G5,80,4,7316,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
37,B,5,B5,80,1,7376,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
38,D,5,D5,80,1,7421,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
39,F,5,F5,80,3,9432,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
40,H,5,H5,80,1,9616,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
41,A,6,A6,80,4,10448,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
42,C,6,C6,80,3,10456,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
43,E,6,E6,80,4,11344,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
44,G,6,G6,80,1,11430,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
45,B,6,B6,80,1,11696,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
46,D,6,D6,80,4,12400,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
47,F,6,F6,80,1,12462,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
48,H,6,H6,80,4,12632,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
49,A,7,A7,80,2,13484,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
50,C,7,C7,80,1,16678,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
51,E,7,E7,80,1,17744,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
52,G,7,G7,80,1,17838,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
53,B,7,B7,80,4,17904,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
54,D,7,D7,80,4,18240,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
55,F,7,F7,80,1,19150,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
56,H,7,H7,80,4,20112,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
57,A,8,A8,80,2,20268,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
58,C,8,C8,80,3,20520,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
59,E,8,E8,80,1,20560,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
60,G,8,G8,80,4,21016,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
61,B,8,B8,80,1,21849,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
62,D,8,D8,80,1,23677,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
63,F,8,F8,80,1,23974,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
64,H,8,H8,80,4,26016,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
65,A,9,A9,80,2,26536,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
66,C,9,C9,80,1,27982,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
67,E,9,E9,80,1,28160,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
68,G,9,G9,80,1,28560,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
69,B,9,B9,80,1,28910,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
70,D,9,D9,80,1,29280,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
71,F,9,F9,80,4,29568,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
72,H,9,H9,80,1,29869,4,escalation_BOGPamine_1.1,Alex Cristofaro,Ethyl amine predictions; Iteration 2,
73,A,10,A10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
74,C,10,C10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
75,E,10,E10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
76,G,10,G10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
77,B,10,B10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
78,D,10,D10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
79,F,10,F10,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
80,H,10,H10,80,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
81,A,11,A11,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
82,C,11,C11,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
83,E,11,E11,80,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
84,G,11,G11,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
85,B,11,B11,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
86,D,11,D11,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
87,F,11,F11,80,3,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
88,H,11,H11,80,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
89,A,12,A12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
90,C,12,C12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
91,E,12,E12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
92,G,12,G12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
93,B,12,B12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
94,D,12,D12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
95,F,12,F12,80,1,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
96,H,12,H12,80,2,,,escalate_ExpertQuasiRandom_1.2,escalate_1.0,Original escalate quasi random deploy max vol 500 and 250,
