Robot Number,Vial Site (1),Vial Site (2),Concatenated Vial site,Bulk Actual Temp (C),Crystal Score,identifier,_out_predicted,modelname,participantname,notes,class_probability
24,H,3,H3,95,4,34,29701,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
25,A,4,A4,95,4,34,131197,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
29,B,4,B4,95,4,34,131199,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
26,C,4,C4,95,4,34,131198,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
30,D,4,D4,95,4,34,127353,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
27,E,4,E4,95,4,34,127351,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
31,F,4,F4,95,4,34,131196,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
28,G,4,G4,95,4,34,127352,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
32,H,4,H4,95,4,34,131173,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
33,A,5,A5,95,3,34,97118,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
37,B,5,B5,95,3,34,21666,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
34,C,5,C5,95,3,34,33914,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
38,D,5,D5,95,3,34,87787,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
35,E,5,E5,95,3,34,33948,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
39,F,5,F5,95,1,34,5081,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
36,G,5,G5,95,4,34,149065,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
40,H,5,H5,95,3,34,17997,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
41,A,6,A6,95,3,34,70049,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
45,B,6,B6,95,3,34,45881,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
42,C,6,C6,95,3,34,59769,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
46,D,6,D6,95,1,34,5092,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
43,E,6,E6,95,4,34,149389,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
47,F,6,F6,95,3,34,104440,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
44,G,6,G6,95,3,34,154836,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
48,H,6,H6,95,1,34,11039,escalation_BOGPamine_1.5,Alex Cristofaro,AcNH3I 95C;0.2J;_rxn_M_inorganic;_rxn_M_organic;_rxn_M_acid,
49,A,7,A7,95,1,155993,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
53,B,7,B7,95,1,155979,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
50,C,7,C7,95,1,136385,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
54,D,7,D7,95,1,136371,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
51,E,7,E7,95,1,141139,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
55,F,7,F7,95,1,155995,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
52,G,7,G7,95,1,145991,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
56,H,7,H7,95,1,155982,4,testharness_gradientboostedtree_1.0,Scott Novotney,Scott Novotney	gradient boosted tree with n_trees=10 max_depth=5;,
57,A,8,A8,95,1,0,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
61,B,8,B8,95,1,4,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
58,C,8,C8,95,1,1,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
62,D,8,D8,95,1,5,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
59,E,8,E8,95,1,2,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
63,F,8,F8,95,1,6,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
60,G,8,G8,95,1,3,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
64,H,8,H8,95,1,7,4,testharness_SVMRadialBasis_1.0,Zhi Li,svm with radial basis function,
65,A,9,A9,95,3,600,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
69,B,9,B9,95,3,602,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
66,C,9,C9,95,3,644,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
70,D,9,D9,95,3,558,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
67,E,9,E9,95,3,601,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
71,F,9,F9,95,3,1635,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
68,G,9,G9,95,3,645,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
72,H,9,H9,95,3,646,4,testharness_LogisticRegression_1.0,Hamed Eramian,Logistic: class_weight='balanced'	Hamed	0.813665,
73,A,10,A10,95,1,36143,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
77,B,10,B10,95,1,36284,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
74,C,10,C10,95,1,36168,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
78,D,10,D10,95,1,36317,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
75,E,10,E10,95,1,36195,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
79,F,10,F10,95,1,36352,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
76,G,10,G10,95,1,36253,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
80,H,10,H10,95,1,6641,1,testharness_RandomForestClassifier_1,Hamed Eramian,Random Forest Classifier (4 Classes)	Hamed	n_estimators=361 max_features='auto' criterion='entropy' min_samples_leaf=13 n_jobs=-1 class_weight='balanced',
81,A,11,A11,95,1,133458,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
85,B,11,B11,95,1,138300,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
82,C,11,C11,95,1,137973,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
86,D,11,D11,95,1,138024,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
83,E,11,E11,95,1,138072,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
87,F,11,F11,95,1,138047,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
84,G,11,G11,95,1,15942,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
88,H,11,H11,95,1,133438,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
89,A,12,A12,95,1,133466,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
93,B,12,B12,95,1,23148,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
90,C,12,C12,95,1,137989,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
94,D,12,D12,95,1,20338,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
91,E,12,E12,95,1,138061,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
95,F,12,F12,95,1,12169,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
92,G,12,G12,95,1,138134,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
96,H,12,H12,95,1,138004,null,escalation_randombaseline_1.0,Alex Cristofaro,first deploy prerequisite for BOGP run,
